,Restaurant,Category,Items,Calories,Protein (g),Carbs (g),Sodium (mg),Sugars (g)
2702,pizzahut,14” large hand tossed style pizza,Pepperoni Lover’s® Garlic Parmesan,410,19,39,1170.0,5.0
2703,pizzahut,14” large hand tossed style pizza,Hawaiian Luau Garlic Parmesan,340,16,41,970.0,7.0
2704,pizzahut,14” large hand tossed style pizza,Dan’s Original Garlic Parmesan,380,17,39,980.0,5.0
2705,pizzahut,14” large hand tossed style pizza,Triple Meat Italiano Garlic Parmesan,380,18,39,1100.0,5.0
2706,pizzahut,14” large hand tossed style pizza,Spicy Sicilian Garlic Parmesan,360,16,40,1080.0,6.0
2707,pizzahut,14” large hand tossed style pizza,Ultimate Cheese Lover’s Garlic Parmesan,360,16,38,880.0,5.0
2708,pizzahut,14” large stuffed crust pizza,Cheese Only,340,16,39,900.0,6.0
2709,pizzahut,14” large stuffed crust pizza,Pepperoni,370,17,39,1040.0,5.0
2710,pizzahut,14” large stuffed crust pizza,Supreme,420,19,40,1120.0,6.0
2711,pizzahut,14” large stuffed crust pizza,Pepperoni & Mushroom,350,16,39,930.0,6.0
2712,pizzahut,14” large stuffed crust pizza,Italian Sausage & Red Onion,390,17,41,970.0,6.0
2713,pizzahut,14” large stuffed crust pizza,Ham & Pineapple,330,15,41,940.0,7.0
2714,pizzahut,14” large stuffed crust pizza,Veggie Lover’s®,330,15,41,880.0,6.0
2715,pizzahut,14” large stuffed crust pizza,Meat Lover’s®,480,22,39,1380.0,6.0
2716,pizzahut,14” large stuffed crust pizza,Pepperoni Lover’s®,430,20,40,1230.0,6.0
2717,pizzahut,14” large stuffed crust pizza,Hawaiian Luau,380,17,41,1050.0,7.0
2718,pizzahut,14” large stuffed crust pizza,Dan’s Original,410,19,40,1080.0,6.0
2719,pizzahut,14” large stuffed crust pizza,Triple Meat Italiano,420,20,39,1190.0,6.0
2720,pizzahut,14” large stuffed crust pizza,Spicy Sicilian,390,17,40,1160.0,6.0
2721,pizzahut,14” large stuffed crust pizza,Ultimate Cheese Lover’s,380,17,38,940.0,5.0
2722,pizzahut,6” personal pan pizza,Cheese Only,590,26,69,1290.0,7.0
2723,pizzahut,6” personal pan pizza,Pepperoni,610,26,67,1410.0,6.0
2724,pizzahut,6” personal pan pizza,Supreme,720,30,69,1680.0,7.0
2725,pizzahut,6” personal pan pizza,Pepperoni & Mushroom,570,24,68,1250.0,7.0
2726,pizzahut,6” personal pan pizza,Italian Sausage & Red Onion,690,28,71,1440.0,8.0
2727,pizzahut,6” personal pan pizza,Ham & Pineapple,550,23,71,1260.0,9.0
2728,pizzahut,6” personal pan pizza,Veggie Lover’s®,550,22,70,1190.0,8.0
2729,pizzahut,6” personal pan pizza,Meat Lover’s®,830,36,68,2110.0,7.0
2730,pizzahut,6” personal pan pizza,Pepperoni Lover’s®,720,32,69,1760.0,7.0
2731,pizzahut,6” personal pan pizza,Hawaiian Luau,620,26,71,1440.0,9.0
2732,pizzahut,6” personal pan pizza,Dan’s Original,720,31,69,1600.0,7.0
2733,pizzahut,6” personal pan pizza,Triple Meat Italiano,730,32,68,1770.0,6.0
2734,pizzahut,6” personal pan pizza,Spicy Sicilian,680,29,69,1730.0,7.0
2735,pizzahut,6” personal pan pizza,Ultimate Cheese Lover’s,660,29,68,1400.0,6.0
2736,pizzahut,p zone pizza,Classic,470,20,61,1070.0,3.0
2737,pizzahut,p zone pizza,Pepperoni,450,19,60,1120.0,2.0
2738,pizzahut,p zone pizza,Meaty,550,24,61,1370.0,2.0
2739,pizzahut,p zone pizza,Marinara Dipping Sauce (3 oz),60,2,12,440.0,9.0
2740,pizzahut,tuscani pastas,Chicken Alfredo,580,23,49,1250.0,4.0
2741,pizzahut,tuscani pastas,Meaty Marinara,450,22,44,1100.0,8.0
2742,pizzahut,big eat tiny price menu,Cheese Only,1100,48,124,2400.0,10.0
2743,pizzahut,big eat tiny price menu,Pepperoni,1100,47,121,2540.0,9.0
2744,pizzahut,big eat tiny price menu,Supreme,1270,54,125,2920.0,11.0
2745,pizzahut,big eat tiny price menu,Pepperoni & Mushroom,1050,45,123,2290.0,10.0
2746,pizzahut,big eat tiny price menu,Italian Sausage & Red Onion,1210,50,128,2550.0,12.0
2747,pizzahut,big eat tiny price menu,Ham & Pineapple,1020,43,128,2300.0,14.0
2748,pizzahut,big eat tiny price menu,Veggie Lover’s®,1010,42,127,2240.0,12.0
2749,pizzahut,big eat tiny price menu,Meat Lover’s®,1470,64,123,3670.0,10.0
2750,pizzahut,big eat tiny price menu,Pepperoni Lover’s®,1290,59,124,3160.0,10.0
2751,pizzahut,big eat tiny price menu,Hawaiian Luau,1150,49,129,2670.0,14.0
2752,pizzahut,big eat tiny price menu,Dan’s Original,1270,55,124,2810.0,10.0
2753,pizzahut,big eat tiny price menu,Triple Meat Italiano,1280,56,123,3070.0,9.0
2754,pizzahut,big eat tiny price menu,Spicy Sicilian,1220,51,126,3150.0,11.0
2755,pizzahut,big eat tiny price menu,Ultimate Cheese Lover’s,1200,53,121,2560.0,9.0
2756,pizzahut,stuffed pizza rollers,Stuffed Pizza Rollers,220,10,24,580.0,3.0
2757,pizzahut,stuffed pizza rollers,Ranch Dipping Sauce (1.5 oz),220,0,2,420.0,1.0
2758,pizzahut,stuffed pizza rollers,Marinara Dipping Sauce (3 oz),60,2,12,440.0,9.0
2759,pizzahut,appetizers,Baked Hot Wings (2 pieces),100,10,1,430.0,0.0
2760,pizzahut,appetizers,Baked Mild Wings (2 pieces),110,10,1,430.0,0.0
2761,pizzahut,appetizers,Wing Ranch Dipping Sauce (1.5 oz),220,0,2,420.0,1.0
2762,pizzahut,appetizers,Wing Blue Cheese Dipping Sauce (1.5 oz),230,1,2,420.0,2.0
2763,pizzahut,appetizers,Breadsticks (each),140,5,19,260.0,2.0
2764,pizzahut,appetizers,Cheese Breadsticks (each),170,8,20,390.0,2.0
2765,pizzahut,appetizers,Marinara Dipping Sauce (3 oz),60,2,12,440.0,9.0
2766,pizzahut,desserts,Cinnamon Sticks (2 pieces),160,4,26,210.0,8.0
2767,pizzahut,desserts,White Icing Dipping Cup (2 oz),170,0,44,5.0,38.0
2768,pizzahut,desserts,HERSHEY’S® Chocolate Dunkers® (2 pieces),190,5,27,220.0,9.0
2769,pizzahut,desserts,HERSHEY’S® Chocolate Sauce (1.5 oz),120,1,24,75.0,18.0
2770,pizzahut,bone out wings,All American,150,10,11,490.0,0.0
2771,pizzahut,bone out wings,Buffalo Mild,190,10,18,1020.0,2.0
2772,pizzahut,bone out wings,Buffalo Medium,190,10,18,990.0,2.0
2773,pizzahut,bone out wings,Buffalo Burnin Hot,190,10,18,1000.0,2.0
2774,pizzahut,bone out wings,Honey BBQ,220,10,27,720.0,12.0
2775,pizzahut,bone out wings,Spicy Asian,210,10,24,690.0,13.0
2776,pizzahut,bone out wings,Garlic Parmesan,260,11,11,710.0,1.0
2777,pizzahut,bone out wings,Spicy BBQ,200,10,21,940.0,11.0
2778,pizzahut,bone out wings,Lemon Pepper,220,10,18,620.0,7.0
2779,pizzahut,crispy bone in wings,All American,200,9,8,500.0,0.0
2780,pizzahut,crispy bone in wings,Buffalo Mild,230,9,16,1040.0,2.0
2781,pizzahut,crispy bone in wings,Buffalo Medium,230,9,16,1010.0,2.0
2782,pizzahut,crispy bone in wings,Buffalo Burnin Hot,230,9,16,1020.0,2.0
2783,pizzahut,crispy bone in wings,Honey BBQ,260,10,24,740.0,12.0
2784,pizzahut,crispy bone in wings,Spicy Asian,250,10,21,710.0,13.0
2785,pizzahut,crispy bone in wings,Garlic Parmesan,300,10,9,730.0,1.0
2786,pizzahut,crispy bone in wings,Spicy BBQ,240,9,19,950.0,11.0
2787,pizzahut,crispy bone in wings,Lemon Pepper,270,9,16,640.0,7.0
2788,pizzahut,traditional wings,All American,80,7,0,290.0,0.0
2789,pizzahut,traditional wings,Buffalo Mild,110,8,8,830.0,2.0
2790,pizzahut,traditional wings,Buffalo Medium,110,8,8,800.0,2.0
2791,pizzahut,traditional wings,Buffalo Burnin Hot,110,8,8,810.0,2.0
2792,pizzahut,traditional wings,Honey BBQ,140,8,16,530.0,12.0
2793,pizzahut,traditional wings,Spicy Asian,130,8,13,500.0,13.0
2794,pizzahut,traditional wings,Garlic Parmesan,180,8,1,520.0,1.0
2795,pizzahut,traditional wings,Spicy BBQ,120,8,11,750.0,11.0
2796,pizzahut,traditional wings,Lemon Pepper,150,8,8,430.0,7.0
2797,pizzahut,side items,Apple Pie (2 pies),330,2,40,190.0,20.0
2798,pizzahut,side items,Fried Cheese Sticks (4 pcs),380,13,29,1020.0,3.0
2799,pizzahut,side items,Wedge Fries (side order),320,4,35,530.0,0.0
2800,pizzahut,beverages,Mountain Dew®,220,0,58,70.0,58.0
2801,pizzahut,beverages,Mountain Dew,300,0,80,100.0,80.0
2802,pizzahut,beverages,Mountain Dew,440,0,116,140.0,116.0
2803,pizzahut,beverages,Pepsi®,200,0,56,50.0,54.0
2804,pizzahut,beverages,Pepsi,280,0,77,70.0,74.0
2805,pizzahut,beverages,Pepsi,400,0,112,100.0,108.0
2806,pizzahut,beverages,Diet Pepsi®,0,0,0,50.0,0.0
2807,pizzahut,beverages,Diet Pepsi,0,0,0,70.0,0.0
2808,pizzahut,beverages,Diet Pepsi,0,0,0,100.0,0.0
2809,pizzahut,beverages,Sierra Mist®,200,0,54,40.0,54.0
2810,pizzahut,beverages,Sierra Mist,275,0,74,60.0,74.0
2811,pizzahut,beverages,Sierra Mist,400,0,108,80.0,108.0
2812,tacobell,beverages,Cherry Limeade Sparkler,180,0,44,105.0,43.0
2813,tacobell,beverages,Cherry Limeade Sparkler,270,0,66,160.0,65.0
2814,tacobell,beverages,Classic Limeade Sparkler,230,0,60,125.0,59.0
2815,tacobell,beverages,Classic Limeade Sparkler 16 oz,150,0,39,80.0,38.0
2816,tacobell,beverages,Mtn Dew® Baja Blast Freeze,250,0,63,75.0,58.0
2817,tacobell,beverages,Mtn Dew® Baja Blast Freeze 16 oz,200,0,51,60.0,47.0
2818,tacobell,beverages,Orange Juice,140,2,33,20.0,28.0
2819,tacobell,beverages,Pink Lemonade Freeze,270,0,67,5.0,65.0
2820,tacobell,beverages,Pink Lemonade Freeze 16 oz,220,0,54,5.0,53.0
2821,tacobell,beverages,Piña Colada Freeze,240,0,60,20.0,53.0
2822,tacobell,beverages,Piña Colada Freeze 16oz,190,0,48,15.0,43.0
2823,tacobell,beverages,Diet Pepsi 16 oz,0,0,0,50.0,0.0
2824,tacobell,beverages,Diet Pepsi 20 oz,0,0,0,65.0,0.0
2825,tacobell,beverages,Diet Pepsi 30 oz,0,0,0,95.0,0.0
2826,tacobell,beverages,Diet Pepsi 40 oz,0,0,0,125.0,0.0
2827,tacobell,beverages,Dr Pepper 16 oz,200,0,54,70.0,54.0
2828,tacobell,beverages,Dr Pepper 20 oz,250,0,68,90.0,68.0
2829,tacobell,beverages,Dr Pepper 30 oz,380,0,102,130.0,102.0
2830,tacobell,beverages,Dr Pepper 40 oz,500,0,135,180.0,135.0
2831,tacobell,beverages,Lipton Raspberry Iced Tea 16 oz,160,0,42,50.0,42.0
2832,tacobell,beverages,Lipton Raspberry Iced Tea 20 oz,200,0,53,65.0,53.0
2833,tacobell,beverages,Lipton Raspberry Iced Tea 30 oz,300,0,79,95.0,79.0
2834,tacobell,beverages,Lipton Raspberry Iced Tea 40 oz,400,0,105,125.0,105.0
2835,tacobell,beverages,MTN DEW A.M. 16 oz,160,1,42,45.0,40.0
2836,tacobell,beverages,MTN DEW A.M. 20 oz,180,1,47,50.0,46.0
2837,tacobell,beverages,MUG Root Beer 16 oz,200,0,52,30.0,52.0
2838,tacobell,beverages,MUG Root Beer 20 oz,250,0,65,40.0,65.0
2839,tacobell,beverages,MUG Root Beer 30 oz,380,0,98,55.0,98.0
2840,tacobell,beverages,MUG Root Beer 40 oz,500,0,130,75.0,130.0
2841,tacobell,beverages,Mountain Dew 16 oz,220,0,58,70.0,58.0
2842,tacobell,beverages,Mountain Dew 20 oz,280,0,73,90.0,73.0
2843,tacobell,beverages,Mountain Dew 30 oz,410,0,109,130.0,109.0
2844,tacobell,beverages,Mountain Dew 40 oz,550,0,145,180.0,145.0
2845,tacobell,beverages,Mountain Dew Baja Blast 16 oz,220,0,58,60.0,58.0
2846,tacobell,beverages,Mountain Dew Baja Blast 20 oz,280,0,73,75.0,73.0
2847,tacobell,beverages,Mountain Dew Baja Blast 30 oz,410,0,109,115.0,109.0
2848,tacobell,beverages,Mountain Dew Baja Blast 40 oz,550,0,145,150.0,145.0
2849,tacobell,beverages,Pepsi 16 oz,200,0,56,40.0,56.0
2850,tacobell,beverages,Pepsi 20 oz,250,0,70,50.0,70.0
2851,tacobell,beverages,Pepsi 30 oz,380,0,105,75.0,105.0
2852,tacobell,beverages,Pepsi 40 oz,500,0,140,100.0,140.0
2853,tacobell,beverages,Sierra Mist 16 oz,200,0,54,40.0,54.0
2854,tacobell,beverages,Sierra Mist 20 oz,250,0,68,50.0,68.0
2855,tacobell,beverages,Sierra Mist 30 oz,380,0,101,75.0,101.0
2856,tacobell,beverages,Sierra Mist 40 oz,500,0,135,100.0,135.0
2857,tacobell,beverages,Tropicana Fruit Punch 16 oz,220,0,60,50.0,60.0
2858,tacobell,beverages,Tropicana Fruit Punch 20 oz,280,0,75,65.0,75.0
2859,tacobell,beverages,Tropicana Fruit Punch 30 oz,410,0,113,95.0,113.0
2860,tacobell,beverages,Tropicana Fruit Punch 40 oz,550,0,150,125.0,150.0
2861,tacobell,beverages,Tropicana Pink Lemonade 16 oz,200,0,54,210.0,54.0
2862,tacobell,beverages,Tropicana Pink Lemonade 20 oz,250,0,68,270.0,68.0
2863,tacobell,beverages,Tropicana Pink Lemonade 30 oz,380,0,101,400.0,101.0
2864,tacobell,beverages,Tropicana Pink Lemonade 40 oz,500,0,135,530.0,135.0
2865,tacobell,breakfast,A.M. Crunchwrap™ Bacon,660,21,51,1270.0,3.0
2866,tacobell,breakfast,A.M. Crunchwrap™ Sausage,700,21,51,1250.0,3.0
2867,tacobell,breakfast,Bacon & Egg Burrito,440,20,37,990.0,3.0
2868,tacobell,breakfast,Bacon A.M. Griller,240,12,16,590.0,1.0
2869,tacobell,breakfast,Cinnabon Delights – 4 Pack,260,3,28,130.0,16.0
2870,tacobell,breakfast,Eggs,60,3,1,95.0,0.0
2871,tacobell,breakfast,Hash Brown,160,1,14,250.0,0.0
2872,tacobell,breakfast,Orange Juice,140,2,33,20.0,28.0
2873,tacobell,breakfast,Sausage & Egg Burrito,430,17,37,860.0,2.0
2874,tacobell,breakfast,Sausage A.M. Griller,230,9,16,450.0,1.0
2875,tacobell,breakfast,Steak & Egg Burrito,380,19,37,790.0,3.0
2876,tacobell,breakfast,MTN DEW A.M. 16 oz,160,1,42,45.0,40.0
2877,tacobell,breakfast,MTN DEW A.M. 20 oz,180,1,47,50.0,46.0
2878,tacobell,burritos,7-Layer Burrito,440,15,58,1020.0,4.0
2879,tacobell,burritos,Bacon & Egg Burrito,440,20,37,990.0,3.0
2880,tacobell,burritos,Bean Burrito,380,15,56,1050.0,3.0
2881,tacobell,burritos,Beefy 5-Layer Burrito,520,19,65,1280.0,5.0
2882,tacobell,burritos,Black Bean Burrito,400,14,58,1000.0,3.0
2883,tacobell,burritos,Burrito Supreme® – Chicken,390,20,51,1080.0,4.0
2884,tacobell,burritos,Burrito Supreme® – Steak,400,20,51,1050.0,5.0
2885,tacobell,burritos,Burrito Supreme® – Beef,420,17,52,1140.0,5.0
2886,tacobell,burritos,Cantina Burrito – Chicken,740,32,94,1920.0,7.0
2887,tacobell,burritos,Cantina Burrito – Steak,760,33,95,1870.0,8.0
2888,tacobell,burritos,Cantina Burrito – Veggie,720,20,104,1710.0,8.0
2889,tacobell,burritos,Cheesy Potato Burrito,520,18,57,1340.0,4.0
2890,tacobell,burritos,Chicken Burrito,410,16,46,960.0,3.0
2891,tacobell,burritos,Chili Cheese Burrito,370,16,40,910.0,2.0
2892,tacobell,burritos,Combo Burrito,460,21,52,1380.0,3.0
2893,tacobell,burritos,Sausage & Egg Burrito,430,17,37,860.0,2.0
2894,tacobell,burritos,Smothered Burrito – Beef,710,28,70,2260.0,4.0
2895,tacobell,burritos,Smothered Burrito – Shredded Chicken,650,34,67,2230.0,4.0
2896,tacobell,burritos,Smothered Burrito – Steak,670,35,68,2080.0,4.0
2897,tacobell,burritos,Steak & Egg Burrito,380,19,37,790.0,3.0
2898,tacobell,burritos,Volcano Burrito,780,23,79,1650.0,6.0
2899,tacobell,burritos,XXL Grilled Stuft Burrito – Beef,880,32,93,2200.0,7.0
2900,tacobell,burritos,XXL Grilled Stuft Burrito – Chicken,830,38,90,2080.0,7.0
2901,tacobell,burritos,XXL Grilled Stuft Burrito – Steak,840,39,91,2030.0,7.0
2902,tacobell,cantina bell,Cantina Bowl – Chicken,530,26,59,1450.0,4.0
2903,tacobell,cantina bell,Cantina Bowl – Steak,550,26,60,1390.0,4.0
2904,tacobell,cantina bell,Cantina Bowl – Veggie,510,14,69,1240.0,4.0
2905,tacobell,cantina bell,Cantina Burrito – Chicken,740,32,94,1920.0,7.0
2906,tacobell,cantina bell,Cantina Burrito – Steak,760,33,95,1870.0,8.0
2907,tacobell,cantina bell,Cantina Burrito – Veggie,720,20,104,1710.0,8.0
2908,tacobell,cantina bell,Cantina Double Steak Quesadilla,960,43,97,2070.0,10.0
2909,tacobell,chalapus,Chalupa Supreme® – Chicken,340,16,29,530.0,4.0
2910,tacobell,chalapus,Chalupa Supreme® – Steak,350,16,30,500.0,4.0
2911,tacobell,chalapus,Chalupa Supreme® – Beef,370,13,31,590.0,4.0
2912,tacobell,fresco,Fresco Burrito Supreme® – Chicken,340,18,49,1090.0,4.0
2913,tacobell,fresco,Fresco Burrito Supreme® – Steak,350,18,50,1020.0,4.0
2914,tacobell,fresco,Fresco Chicken Soft Taco,140,10,16,470.0,2.0
2915,tacobell,fresco,Fresco Crunchy Taco,150,6,13,310.0,1.0
2916,tacobell,fresco,Fresco Grilled Steak Soft Taco,150,11,18,410.0,2.0
2917,tacobell,fresco,Fresco Soft Taco,160,8,18,490.0,2.0
2918,tacobell,gorditas,Cheesy Gordita Crunch,500,20,39,830.0,6.0
2919,tacobell,gorditas,Gordita Supreme® – Chicken,270,16,29,510.0,6.0
2920,tacobell,gorditas,Gordita Supreme® – Steak,280,16,30,480.0,6.0
2921,tacobell,gorditas,Gordita Supreme® – Beef,300,13,31,570.0,6.0
2922,tacobell,nachos,Cheesy Nachos,290,4,31,340.0,2.0
2923,tacobell,nachos,Nachos,320,4,33,430.0,3.0
2924,tacobell,nachos,Nachos BellGrande®,780,20,84,1270.0,6.0
2925,tacobell,nachos,Nachos Supreme,460,13,46,830.0,4.0
2926,tacobell,nachos,Volcano Nachos,990,22,94,1840.0,7.0
2927,tacobell,sides,Black Beans,80,4,12,200.0,1.0
2928,tacobell,sides,Black Beans and Rice,180,6,30,430.0,1.0
2929,tacobell,sides,Brownie Sandwich,400,3,55,200.0,38.0
2930,tacobell,sides,Caramel Apple Empanada,310,3,39,310.0,13.0
2931,tacobell,sides,Cheesy Fiesta Potatoes,280,4,31,580.0,2.0
2932,tacobell,sides,Chips and Corn Salsa,280,4,38,230.0,5.0
2933,tacobell,sides,Chips and Guacamole,320,4,32,450.0,1.0
2934,tacobell,sides,Chips and Pico De Gallo,230,3,30,260.0,2.0
2935,tacobell,sides,Churro,190,2,28,230.0,5.0
2936,tacobell,sides,Cinnamon Twists,170,1,26,200.0,10.0
2937,tacobell,sides,Pintos n Cheese,190,11,21,670.0,1.0
2938,tacobell,sides,Premium Latin Rice,100,2,18,230.0,0.0
2939,tacobell,specialties,A.M. Crunchwrap™ Bacon,660,21,51,1270.0,3.0
2940,tacobell,specialties,A.M. Crunchwrap™ Sausage,700,21,51,1250.0,3.0
2941,tacobell,specialties,Bacon A.M. Griller,240,12,16,590.0,1.0
2942,tacobell,specialties,Beefy Nacho Griller,420,12,49,890.0,4.0
2943,tacobell,specialties,Cantina Bowl – Chicken,530,26,59,1450.0,4.0
2944,tacobell,specialties,Cantina Bowl – Steak,550,26,60,1390.0,4.0
2945,tacobell,specialties,Cantina Bowl – Veggie,510,14,69,1240.0,4.0
2946,tacobell,specialties,Cantina Double Steak Quesadilla,960,43,97,2070.0,10.0
2947,tacobell,specialties,Cheese Quesadilla,470,19,39,990.0,3.0
2948,tacobell,specialties,Cheese Roll-Up,180,9,16,430.0,1.0
2949,tacobell,specialties,Chicken Quesadilla,510,27,39,1190.0,3.0
2950,tacobell,specialties,Chili Cheese Burrito,370,16,40,910.0,2.0
2951,tacobell,specialties,Crunchwrap Supreme®,530,16,70,1090.0,6.0
2952,tacobell,specialties,Express Taco Salad w/ Chips,580,23,57,1370.0,6.0
2953,tacobell,specialties,Loaded Potato Griller,470,13,55,1120.0,5.0
2954,tacobell,specialties,MexiMelt®,260,14,19,730.0,2.0
2955,tacobell,specialties,Mexican Pizza,550,21,48,950.0,3.0
2956,tacobell,specialties,Sausage A.M. Griller,230,9,16,450.0,1.0
2957,tacobell,specialties,Smothered Burrito – Beef,710,28,70,2260.0,4.0
2958,tacobell,specialties,Smothered Burrito – Shredded Chicken,650,34,67,2230.0,4.0
2959,tacobell,specialties,Smothered Burrito – Steak,670,35,68,2080.0,4.0
2960,tacobell,specialties,Spicy Buffalo Chicken Griller,350,15,40,810.0,4.0
2961,tacobell,specialties,Steak Quesadilla,520,27,40,1160.0,3.0
2962,tacobell,specialties,Tostada,270,12,31,650.0,1.0
2963,tacobell,taco salads,Express Taco Salad w/ Chips,580,23,57,1370.0,6.0
2964,tacobell,taco salads,Fiesta Taco Salad-Beef,780,26,74,1590.0,7.0
2965,tacobell,taco salads,Fiesta Taco Salad-Chicken,730,32,71,1470.0,7.0
2966,tacobell,taco salads,Fiesta Taco Salad-Steak,750,33,72,1410.0,7.0
2967,tacobell,tacos,Chicken Soft Taco,160,12,16,480.0,1.0
2968,tacobell,tacos,Cool Ranch® Doritos® Locos Taco,160,8,13,370.0,1.0
2969,tacobell,tacos,Cool Ranch® Doritos® Locos Taco Supreme,200,8,15,390.0,3.0
2970,tacobell,tacos,Crispy Potato Soft Taco,250,6,29,490.0,1.0
2971,tacobell,tacos,Crunchy Taco,170,8,12,310.0,1.0
2972,tacobell,tacos,Crunchy Taco Supreme®,200,9,15,340.0,2.0
2973,tacobell,tacos,DOUBLE DECKER® Taco Supreme®,350,14,39,730.0,3.0
2974,tacobell,tacos,Double Decker® Taco,320,14,36,710.0,2.0
2975,tacobell,tacos,Fiery Doritos® Locos Taco,170,8,12,370.0,1.0
2976,tacobell,tacos,Fiery Doritos® Locos Taco Supreme,200,9,15,390.0,2.0
2977,tacobell,tacos,Fresco Chicken Soft Taco,140,10,16,470.0,2.0
2978,tacobell,tacos,Fresco Crunchy Taco,150,6,13,310.0,1.0
2979,tacobell,tacos,Grilled Steak Soft Taco,200,13,17,450.0,2.0
2980,tacobell,tacos,Nacho Cheese Doritos® Locos Taco,170,8,13,360.0,1.0
2981,tacobell,tacos,Nacho Cheese Doritos® Locos Taco Supreme,200,9,15,390.0,2.0
2982,tacobell,tacos,Soft Taco Supreme® – Beef,220,10,20,520.0,3.0
2983,tacobell,tacos,Soft Taco-Beef,190,9,18,500.0,1.0
2984,tacobell,why pay more!,Bean Burrito,380,15,56,1050.0,3.0
2985,tacobell,why pay more!,Beefy 5-Layer Burrito,520,19,65,1280.0,5.0
2986,tacobell,why pay more!,Caramel Apple Empanada,310,3,39,310.0,13.0
2987,tacobell,why pay more!,Cheese Roll-Up,180,9,16,430.0,1.0
2988,tacobell,why pay more!,Cheesy Nachos,290,4,31,340.0,2.0
2989,tacobell,why pay more!,Cinnamon Twists,170,1,26,200.0,10.0
2990,tacobell,why pay more!,Crispy Potato Soft Taco,250,6,29,490.0,1.0
2991,tacobell,why pay more!,Crunchy Taco,170,8,12,310.0,1.0
2992,tacobell,why pay more!,Soft Taco-Beef,190,9,18,500.0,1.0
2993,pandaexpress,sides,Chow Mein,490,13,65,1060.0,8.0
2994,pandaexpress,sides,Fried Rice,470,11,64,830.0,3.0
